id;wkt
2512;LINESTRING(940212 1.91008e+06 1215.5,940200 1.91006e+06 1215.5,940187 1.91005e+06 1215.5,940175 1.91003e+06 1215.5,940170 1.91002e+06 1215.5,940163 1.91001e+06 1215.5,940155 1.91e+06 1215.5,940150 1.90999e+06 1215.5,940140 1.90998e+06 1215.5,940128 1.90995e+06 1215.5,940126 1.90995e+06 1215.5,940125 1.90995e+06 1215.5,940112 1.90992e+06 1215.5,940100 1.9099e+06 1215.5,940099 1.9099e+06 1215.5,940097 1.9099e+06 1215.5,940084 1.90988e+06 1215.5,940075 1.90986e+06 1215.5,940070 1.90985e+06 1215.5,940061 1.90984e+06 1215.5,940054 1.90982e+06 1215.5,940050 1.90982e+06 1215.5,940035 1.9098e+06 1215.5,940025 1.90979e+06 1215.5,940016 1.90978e+06 1215.5,940000 1.90975e+06 1215.5,939996 1.90975e+06 1215.5,939979 1.90973e+06 1215.5,939976 1.90972e+06 1215.5,939975 1.90972e+06 1215.5,939953 1.9097e+06 1215.5,939950 1.9097e+06 1215.5,939933 1.90968e+06 1215.5,939925 1.90966e+06 1215.5,939917 1.90965e+06 1215.5,939908 1.90963e+06 1215.5,939904 1.90962e+06 1215.5,939900 1.90962e+06 1215.5,939883 1.9096e+06 1215.5,939875 1.90959e+06 1215.5,939859 1.90958e+06 1215.5,939850 1.90956e+06 1215.5,939843 1.90955e+06 1215.5,939825 1.90953e+06 1215.5,939824 1.90952e+06 1215.5,939819 1.90952e+06 1215.5,939804 1.9095e+06 1215.5,939800 1.9095e+06 1215.5,939785 1.90948e+06 1215.5,939775 1.90946e+06 1215.5,939764 1.90945e+06 1215.5,939750 1.90943e+06 1215.5,939744 1.90942e+06 1215.5,939731 1.90941e+06 1215.5,939727 1.9094e+06 1215.5,939725 1.9094e+06 1215.5,939715 1.90938e+06 1215.5,939713 1.90936e+06 1215.5,939712 1.90935e+06 1215.5,939711 1.90934e+06 1215.5,939711 1.90932e+06 1215.5,939712 1.90931e+06 1215.5,939714 1.9093e+06 1215.5,939715 1.90929e+06 1215.5,939716 1.90928e+06 1215.5,939717 1.90927e+06 1215.5,939719 1.90925e+06 1215.5,939719 1.90924e+06 1215.5,939724 1.90922e+06 1215.5,939724 1.90922e+06 1215.5,939725 1.90922e+06 1215.5,939732 1.90921e+06 1215.5,939738 1.9092e+06 1215.5,939743 1.90919e+06 1215.5,939750 1.90919e+06 1215.5,939757 1.90918e+06 1215.5,939775 1.90918e+06 1215.5,939775 1.90917e+06 1215.5,939775 1.90917e+06 1215.5,939794 1.90917e+06 1215.5,939800 1.90917e+06 1215.5,939811 1.90916e+06 1215.5,939825 1.90915e+06 1215.5,939825 1.90915e+06 1215.5,939825 1.90915e+06 1215.5,939836 1.90914e+06 1215.5,939846 1.90912e+06 1215.5,939847 1.90912e+06 1215.5,939840 1.9091e+06 1215.5,939841 1.90909e+06 1215.5,939846 1.90908e+06 1215.5,939846 1.90907e+06 1215.5,939850 1.90907e+06 1215.5,939858 1.90906e+06 1215.5,939866 1.90905e+06 1215.5,939869 1.90904e+06 1215.5,939875 1.90904e+06 1215.5,939881 1.90903e+06 1215.5,939886 1.90902e+06 1215.5,939881 1.90901e+06 1215.5,939892 1.909e+06 1215.5,939875 1.90899e+06 1215.5,939500 1.90911e+06 1215.5,939516 1.90912e+06 1215.5,939525 1.90913e+06 1215.5,939534 1.90913e+06 1215.5,939550 1.90913e+06 1215.5,939554 1.90913e+06 1215.5,939559 1.90912e+06 1215.5,939568 1.90912e+06 1215.5,939575 1.90912e+06 1215.5,939584 1.90911e+06 1215.5,939592 1.9091e+06 1215.5,939596 1.9091e+06 1215.5,939600 1.90909e+06 1215.5,939610 1.90908e+06 1215.5,939620 1.90908e+06 1215.5,939622 1.90907e+06 1215.5,939625 1.90907e+06 1215.5,939639 1.90906e+06 1215.5,939650 1.90906e+06 1215.5,939657 1.90906e+06 1215.5,939675 1.90905e+06 1215.5,939676 1.90905e+06 1215.5,939682 1.90905e+06 1215.5,939698 1.90905e+06 1215.5,939700 1.90905e+06 1215.5,939711 1.90905e+06 1215.5,939725 1.90905e+06 1215.5,939729 1.90905e+06 1215.5,939750 1.90906e+06 1215.5,939764 1.90906e+06 1215.5,939775 1.90907e+06 1215.5,939786 1.90906e+06 1215.5,939797 1.90905e+06 1215.5,939798 1.90905e+06 1215.5,939800 1.90905e+06 1215.5,939807 1.90903e+06 1215.5,939810 1.90902e+06 1215.5,939816 1.90902e+06 1215.5,939825 1.90901e+06 1215.5,939829 1.909e+06 1215.5,939836 1.909e+06 1215.5,939846 1.909e+06 1215.5,939850 1.90899e+06 1215.5,939870 1.90899e+06 1215.5)
2513;LINESTRING(987925 1.90972e+06 1215.5,987930 1.90972e+06 1215.5,987936 1.90974e+06 1215.5,987946 1.90975e+06 1215.5,987939 1.90976e+06 1215.5,987926 1.90978e+06 1215.5,987925 1.90978e+06 1215.5,987925 1.90978e+06 1215.5,987905 1.90978e+06 1215.5,987900 1.90978e+06 1215.5,987879 1.90978e+06 1215.5,987875 1.90978e+06 1215.5,987859 1.90978e+06 1215.5,987850 1.90978e+06 1215.5,987839 1.90979e+06 1215.5,987825 1.90979e+06 1215.5,987819 1.90979e+06 1215.5,987800 1.9098e+06 1215.5,987799 1.9098e+06 1215.5,987798 1.9098e+06 1215.5,987781 1.90981e+06 1215.5,987775 1.90981e+06 1215.5,987759 1.90981e+06 1215.5,987750 1.90981e+06 1215.5,987732 1.90981e+06 1215.5,987725 1.90981e+06 1215.5,987706 1.90981e+06 1215.5,987700 1.90981e+06 1215.5,987682 1.90981e+06 1215.5,987675 1.90981e+06 1215.5,987664 1.90981e+06 1215.5,987650 1.90982e+06 1215.5,987649 1.90982e+06 1215.5,987649 1.90982e+06 1215.5,987638 1.90984e+06 1215.5,987626 1.90985e+06 1215.5,987625 1.90985e+06 1215.5,987625 1.90985e+06 1215.5,987612 1.90986e+06 1215.5,987600 1.90987e+06 1215.5,987597 1.90987e+06 1215.5,987594 1.90988e+06 1215.5,987583 1.90988e+06 1215.5,987575 1.90989e+06 1215.5,987568 1.90989e+06 1215.5,987559 1.9099e+06 1215.5,987554 1.9099e+06 1215.5,987550 1.90991e+06 1215.5,987540 1.90991e+06 1215.5,987527 1.90992e+06 1215.5,987526 1.90993e+06 1215.5,987525 1.90993e+06 1215.5,987519 1.90994e+06 1215.5,987518 1.90995e+06 1215.5,987515 1.90997e+06 1215.5,987517 1.90998e+06 1215.5,987515 1.90999e+06 1215.5,987513 1.91e+06 1215.5,987514 1.91001e+06 1215.5,987511 1.91002e+06 1215.5,987510 1.91004e+06 1215.5,987504 1.91005e+06 1215.5,987503 1.91005e+06 1215.5,987500 1.91005e+06 1215.5,987481 1.91006e+06 1215.5,987475 1.91006e+06 1215.5,987469 1.91005e+06 1215.5,987464 1.91004e+06 1215.5,987458 1.91002e+06 1215.5,987450 1.91001e+06 1215.5,987444 1.91e+06 1215.5,987437 1.90999e+06 1215.5,987431 1.90998e+06 1215.5,987425 1.90996e+06 1215.5,987420 1.90995e+06 1215.5,987417 1.90994e+06 1215.5,987411 1.90992e+06 1215.5,987405 1.9099e+06 1215.5,987403 1.9099e+06 1215.5,987400 1.90989e+06 1215.5,987397 1.90988e+06 1215.5,987396 1.90987e+06 1215.5,987393 1.90985e+06 1215.5,987391 1.90984e+06 1215.5,987392 1.90982e+06 1215.5,987375 1.9098e+06 1215.5,987374 1.9098e+06 1215.5,987350 1.90979e+06 1215.5,987325 1.90978e+06 1215.5,987325 1.90978e+06 1215.5,987325 1.90978e+06 1215.5)
2514;LINESTRING(995500 1.91004e+06 1215.5,995511 1.91005e+06 1215.5,995525 1.91006e+06 1215.5,995538 1.91008e+06 1215.5)
2515;LINESTRING(965025 1.90996e+06 1215.5,965030 1.90998e+06 1215.5,965035 1.90998e+06 1215.5,965043 1.91e+06 1215.5,965042 1.91002e+06 1215.5,965041 1.91002e+06 1215.5,965049 1.91005e+06 1215.5,965049 1.91005e+06 1215.5)
2516;LINESTRING(994925 1.91002e+06 1215.5,994926 1.91002e+06 1215.5,994931 1.91003e+06 1215.5,994946 1.91005e+06 1215.5)
2517;LINESTRING(983887 1.91002e+06 1215.5,983875 1.91001e+06 1215.5,983871 1.91e+06 1215.5,983858 1.90998e+06 1215.5,983852 1.90998e+06 1215.5,983850 1.90997e+06 1215.5,983835 1.90995e+06 1215.5,983825 1.90993e+06 1215.5,983821 1.90992e+06 1215.5,983819 1.90992e+06 1215.5,983811 1.9099e+06 1215.5,983803 1.90988e+06 1215.5,983802 1.90988e+06 1215.5,983800 1.90987e+06 1215.5,983789 1.90985e+06 1215.5,983775 1.90983e+06 1215.5,983774 1.90982e+06 1215.5,983771 1.90982e+06 1215.5,983757 1.9098e+06 1215.5,983750 1.90979e+06 1215.5,983740 1.90978e+06 1215.5,983725 1.90976e+06 1215.5,983718 1.90975e+06 1215.5,983700 1.90973e+06 1215.5,983692 1.90972e+06 1215.5,983675 1.9097e+06 1215.5,983675 1.9097e+06 1215.5,983675 1.9097e+06 1215.5,983666 1.90968e+06 1215.5,983664 1.90966e+06 1215.5,983660 1.90965e+06 1215.5,983658 1.90963e+06 1215.5,983656 1.90962e+06 1215.5,983654 1.9096e+06 1215.5,983654 1.9096e+06 1215.5,983650 1.90958e+06 1215.5,983650 1.90958e+06 1215.5,983650 1.90957e+06 1215.5,983640 1.90955e+06 1215.5,983633 1.90953e+06 1215.5,983629 1.90952e+06 1215.5,983625 1.90951e+06 1215.5,983619 1.9095e+06 1215.5,983614 1.90949e+06 1215.5,983608 1.90948e+06 1215.5,983600 1.90945e+06 1215.5,983600 1.90945e+06 1215.5,983600 1.90945e+06 1215.5,983600 1.90945e+06 1215.5,983603 1.90943e+06 1215.5,983605 1.90942e+06 1215.5,983615 1.90942e+06 1215.5,983625 1.90941e+06 1215.5,983631 1.90941e+06 1215.5,983644 1.9094e+06 1215.5,983648 1.9094e+06 1215.5,983650 1.9094e+06 1215.5,983666 1.90939e+06 1215.5,983675 1.90939e+06 1215.5,983682 1.90938e+06 1215.5,983691 1.90938e+06 1215.5,983696 1.90937e+06 1215.5,983700 1.90937e+06 1215.5,983709 1.90936e+06 1215.5,983720 1.90935e+06 1215.5,983723 1.90935e+06 1215.5,983725 1.90935e+06 1215.5,983737 1.90934e+06 1215.5,983750 1.90933e+06 1215.5,983754 1.90933e+06 1215.5,983766 1.90932e+06 1215.5,983773 1.90932e+06 1215.5,983775 1.90932e+06 1215.5,983793 1.90932e+06 1215.5,983800 1.90932e+06 1215.5,983815 1.90932e+06 1215.5,983825 1.90931e+06 1215.5,983839 1.90931e+06 1215.5,983850 1.90931e+06 1215.5,983864 1.90931e+06 1215.5,983875 1.90931e+06 1215.5,983886 1.90931e+06 1215.5,983900 1.9093e+06 1215.5,983902 1.9093e+06 1215.5,983903 1.9093e+06 1215.5,983915 1.90929e+06 1215.5,983925 1.90928e+06 1215.5,983926 1.90928e+06 1215.5,983927 1.90928e+06 1215.5,983936 1.90926e+06 1215.5,983940 1.90925e+06 1215.5,983942 1.90924e+06 1215.5,983948 1.90922e+06 1215.5,983949 1.90922e+06 1215.5,983950 1.90922e+06 1215.5,983957 1.90921e+06 1215.5,983960 1.9092e+06 1215.5,983965 1.90919e+06 1215.5,983971 1.90918e+06 1215.5,983972 1.90917e+06 1215.5,983975 1.90917e+06 1215.5,983980 1.90916e+06 1215.5,983982 1.90915e+06 1215.5,983989 1.90914e+06 1215.5,983994 1.90912e+06 1215.5,983996 1.90912e+06 1215.5,984000 1.9091e+06 1215.5,984001 1.9091e+06 1215.5,984001 1.9091e+06 1215.5,984002 1.90908e+06 1215.5,984002 1.90908e+06 1215.5,984002 1.90905e+06 1215.5,984002 1.90905e+06 1215.5,984007 1.90903e+06 1215.5,984013 1.90902e+06 1215.5,984019 1.90902e+06 1215.5,984025 1.90902e+06 1215.5,984034 1.90901e+06 1215.5,984050 1.909e+06 1215.5,984050 1.909e+06 1215.5,984051 1.909e+06 1215.5,984067 1.90899e+06 1215.5,984075 1.90899e+06 1215.5,984082 1.90898e+06 1215.5,984091 1.90898e+06 1215.5,984096 1.90897e+06 1215.5,984100 1.90897e+06 1215.5,984107 1.90896e+06 1215.5,984112 1.90895e+06 1215.5,984118 1.90894e+06 1215.5,984125 1.90893e+06 1215.5,984129 1.90893e+06 1215.5,984133 1.90892e+06 1215.5,984140 1.90892e+06 1215.5,984150 1.9089e+06 1215.5,984151 1.9089e+06 1215.5,984151 1.9089e+06 1215.5,984153 1.90888e+06 1215.5,984153 1.90888e+06 1215.5,984150 1.90887e+06 1215.5,984143 1.90885e+06 1215.5,984131 1.90883e+06 1215.5,984128 1.90882e+06 1215.5,984125 1.90882e+06 1215.5,984115 1.9088e+06 1215.5,984112 1.90879e+06 1215.5,984109 1.90878e+06 1215.5,984105 1.90875e+06 1215.5,984104 1.90875e+06 1215.5,984100 1.90873e+06 1215.5,984100 1.90872e+06 1215.5,984100 1.90872e+06 1215.5,984096 1.9087e+06 1215.5,984094 1.90869e+06 1215.5,984090 1.90868e+06 1215.5,984086 1.90866e+06 1215.5,984084 1.90865e+06 1215.5,984080 1.90863e+06 1215.5,984080 1.90862e+06 1215.5,984084 1.90861e+06 1215.5,984088 1.9086e+06 1215.5,984094 1.90859e+06 1215.5,984100 1.90859e+06 1215.5,984106 1.90858e+06 1215.5,984113 1.90858e+06 1215.5,984120 1.90857e+06 1215.5,984125 1.90857e+06 1215.5,984136 1.90856e+06 1215.5,984150 1.90855e+06 1215.5,984152 1.90855e+06 1215.5,984157 1.90855e+06 1215.5,984169 1.90854e+06 1215.5,984175 1.90854e+06 1215.5,984188 1.90854e+06 1215.5,984200 1.90854e+06 1215.5,984211 1.90854e+06 1215.5,984225 1.90854e+06 1215.5,984236 1.90854e+06 1215.5,984250 1.90854e+06 1215.5,984263 1.90854e+06 1215.5,984275 1.90854e+06 1215.5,984286 1.90854e+06 1215.5,984300 1.90853e+06 1215.5,984303 1.90853e+06 1215.5,984313 1.90852e+06 1215.5,984322 1.90852e+06 1215.5,984325 1.90852e+06 1215.5,984342 1.90852e+06 1215.5,984350 1.90852e+06 1215.5,984364 1.90851e+06 1215.5,984375 1.90851e+06 1215.5,984384 1.90851e+06 1215.5,984399 1.9085e+06 1215.5,984400 1.9085e+06 1215.5,984400 1.9085e+06 1215.5,984413 1.90849e+06 1215.5,984425 1.90848e+06 1215.5,984426 1.90848e+06 1215.5,984430 1.90848e+06 1215.5,984444 1.90847e+06 1215.5,984450 1.90847e+06 1215.5,984463 1.90846e+06 1215.5,984475 1.90846e+06 1215.5,984480 1.90845e+06 1215.5,984487 1.90845e+06 1215.5,984495 1.90845e+06 1215.5,984500 1.90844e+06 1215.5,984511 1.90844e+06 1215.5,984525 1.90843e+06 1215.5,984527 1.90843e+06 1215.5,984550 1.90843e+06 1215.5,984572 1.90845e+06 1215.5,984838 1.90885e+06 1215.5,984825 1.90885e+06 1215.5,984823 1.90885e+06 1215.5,984800 1.90884e+06 1215.5,984785 1.90882e+06 1215.5,984778 1.9088e+06 1215.5,984777 1.9088e+06 1215.5,984775 1.90879e+06 1215.5,984768 1.90878e+06 1215.5,984750 1.90876e+06 1215.5,984741 1.90875e+06 1215.5,984725 1.90873e+06 1215.5,984723 1.90872e+06 1215.5,984700 1.9087e+06 1215.5,984699 1.9087e+06 1215.5,984675 1.90868e+06 1215.5,984667 1.90868e+06 1215.5,984650 1.90866e+06 1215.5,984636 1.90865e+06 1215.5,984625 1.90864e+06 1215.5,984611 1.90862e+06 1215.5,984600 1.9086e+06 1215.5,984599 1.9086e+06 1215.5,984599 1.9086e+06 1215.5,984599 1.90858e+06 1215.5,984599 1.90857e+06 1215.5,984600 1.90856e+06 1215.5,984601 1.90855e+06 1215.5,984601 1.90855e+06 1215.5,984603 1.90853e+06 1215.5,984603 1.90852e+06 1215.5,984601 1.9085e+06 1215.5,984601 1.9085e+06 1215.5,984600 1.9085e+06 1215.5,984591 1.90848e+06 1215.5,984575 1.90845e+06 1215.5)
2518;LINESTRING(995486 1.91002e+06 1215.5,995475 1.91001e+06 1215.5,995463 1.91e+06 1215.5,995450 1.90999e+06 1215.5,995441 1.90998e+06 1215.5,995425 1.90995e+06 1215.5,995422 1.90995e+06 1215.5,995412 1.90994e+06 1215.5,995403 1.90992e+06 1215.5,995400 1.90992e+06 1215.5,995386 1.9099e+06 1215.5,995375 1.90988e+06 1215.5,995370 1.90988e+06 1215.5,995364 1.90986e+06 1215.5,995356 1.90985e+06 1215.5,995350 1.90984e+06 1215.5,995346 1.90982e+06 1215.5,995344 1.90982e+06 1215.5,995339 1.9098e+06 1215.5,995337 1.90979e+06 1215.5,995335 1.90978e+06 1215.5,995335 1.90976e+06 1215.5,995335 1.90975e+06 1215.5,995337 1.90974e+06 1215.5,995340 1.90972e+06 1215.5,995343 1.90972e+06 1215.5,995350 1.9097e+06 1215.5,995351 1.9097e+06 1215.5,995351 1.9097e+06 1215.5,995361 1.90969e+06 1215.5,995370 1.90968e+06 1215.5,995372 1.90967e+06 1215.5,995375 1.90967e+06 1215.5,995386 1.90966e+06 1215.5,995398 1.90965e+06 1215.5,995398 1.90965e+06 1215.5,995400 1.90965e+06 1215.5,995408 1.90963e+06 1215.5,995412 1.90962e+06 1215.5,995404 1.9096e+06 1215.5,995403 1.9096e+06 1215.5,995400 1.9096e+06 1215.5,995294 1.90958e+06 1215.5,995300 1.90958e+06 1215.5,995302 1.90958e+06 1215.5,995325 1.90958e+06 1215.5,995331 1.90958e+06 1215.5,995350 1.90958e+06 1215.5,995360 1.90958e+06 1215.5,995375 1.90959e+06 1215.5,995397 1.9096e+06 1215.5)
2519;LINESTRING(994900 1.90997e+06 1215.5,994909 1.90998e+06 1215.5,994914 1.90999e+06 1215.5,994920 1.91e+06 1215.5)
2520;LINESTRING(939343 1.90998e+06 1215.5,939325 1.90996e+06 1215.5,939312 1.90995e+06 1215.5,939300 1.90993e+06 1215.5,939298 1.90992e+06 1215.5,939298 1.90992e+06 1215.5,939290 1.9099e+06 1215.5,939287 1.90989e+06 1215.5,939283 1.90988e+06 1215.5,939276 1.90985e+06 1215.5,939276 1.90985e+06 1215.5,939275 1.90985e+06 1215.5,939269 1.90982e+06 1215.5,939266 1.90982e+06 1215.5,939262 1.9098e+06 1215.5,939250 1.90978e+06 1215.5,939247 1.90978e+06 1215.5,939229 1.90975e+06 1215.5,939226 1.90975e+06 1215.5,939225 1.90975e+06 1215.5,939207 1.90972e+06 1215.5,939200 1.90972e+06 1215.5,939189 1.9097e+06 1215.5,939175 1.90968e+06 1215.5,939169 1.90968e+06 1215.5,939150 1.90965e+06 1215.5,939145 1.90965e+06 1215.5,939125 1.90963e+06 1215.5,939113 1.90962e+06 1215.5,939100 1.90961e+06 1215.5,939082 1.9096e+06 1215.5,939075 1.90959e+06 1215.5,939049 1.90958e+06 1215.5,939050 1.90958e+06 1215.5,939054 1.90958e+06 1215.5)
2521;LINESTRING(965021 1.90995e+06 1215.5,965021 1.90995e+06 1215.5,965020 1.90992e+06 1215.5,965019 1.90992e+06 1215.5,965018 1.9099e+06 1215.5,965018 1.90989e+06 1215.5,965022 1.90988e+06 1215.5,965023 1.90987e+06 1215.5,965025 1.90987e+06 1215.5,965031 1.90986e+06 1215.5,965035 1.90985e+06 1215.5,965040 1.90984e+06 1215.5,965050 1.90983e+06 1215.5,965052 1.90983e+06 1215.5,965055 1.90982e+06 1215.5,965062 1.90981e+06 1215.5,965068 1.9098e+06 1215.5,965064 1.90979e+06 1215.5,965061 1.90978e+06 1215.5,965050 1.90977e+06 1215.5,964850 1.90982e+06 1215.5,964854 1.90982e+06 1215.5,964875 1.90983e+06 1215.5,964881 1.90983e+06 1215.5,964900 1.90983e+06 1215.5,964902 1.90983e+06 1215.5,964905 1.90982e+06 1215.5,964917 1.90982e+06 1215.5,964925 1.90981e+06 1215.5,964932 1.90981e+06 1215.5,964950 1.9098e+06 1215.5,964950 1.9098e+06 1215.5,964950 1.9098e+06 1215.5,964968 1.90979e+06 1215.5,964975 1.90979e+06 1215.5,964986 1.90979e+06 1215.5,965000 1.90978e+06 1215.5,965005 1.90978e+06 1215.5,965011 1.90978e+06 1215.5,965021 1.90977e+06 1215.5,965025 1.90977e+06 1215.5,965045 1.90977e+06 1215.5)
2522;LINESTRING(978175 1.90982e+06 1215.5,978177 1.90982e+06 1215.5,978177 1.90983e+06 1215.5,978184 1.90985e+06 1215.5,978184 1.90986e+06 1215.5,978186 1.90988e+06 1215.5,978187 1.90989e+06 1215.5,978188 1.9099e+06 1215.5,978191 1.90992e+06 1215.5,978192 1.90992e+06 1215.5,978198 1.90995e+06 1215.5,978198 1.90995e+06 1215.5)
2523;LINESTRING(994800 1.9099e+06 1215.5,994802 1.9099e+06 1215.5,994821 1.90992e+06 1215.5,994825 1.90992e+06 1215.5,994825 1.90993e+06 1215.5,994826 1.90993e+06 1215.5,994850 1.90994e+06 1215.5,994866 1.90995e+06 1215.5)
2524;LINESTRING(960525 1.90973e+06 1215.5,960539 1.90975e+06 1215.5,960541 1.90977e+06 1215.5,960543 1.90978e+06 1215.5,960538 1.90979e+06 1215.5,960536 1.9098e+06 1215.5,960532 1.90981e+06 1215.5,960525 1.90982e+06 1215.5,960523 1.90982e+06 1215.5,960521 1.90982e+06 1215.5,960510 1.90984e+06 1215.5,960501 1.90985e+06 1215.5,960500 1.90985e+06 1215.5,960500 1.90985e+06 1215.5,960489 1.90986e+06 1215.5,960484 1.90988e+06 1215.5,960485 1.90988e+06 1215.5,960488 1.9099e+06 1215.5,960483 1.90991e+06 1215.5,960475 1.90992e+06 1215.5,960471 1.90992e+06 1215.5,960450 1.90991e+06 1215.5,960442 1.9099e+06 1215.5,960431 1.90988e+06 1215.5,960429 1.90988e+06 1215.5,960425 1.90987e+06 1215.5,960416 1.90985e+06 1215.5,960408 1.90983e+06 1215.5,960406 1.90982e+06 1215.5,960400 1.90981e+06 1215.5,960392 1.9098e+06 1215.5,960375 1.90979e+06 1215.5,960360 1.90978e+06 1215.5,960350 1.90977e+06 1215.5,960150 1.90979e+06 1215.5,960166 1.9098e+06 1215.5,960175 1.90981e+06 1215.5,960182 1.90981e+06 1215.5,960200 1.90981e+06 1215.5,960210 1.90981e+06 1215.5,960225 1.90981e+06 1215.5,960231 1.90981e+06 1215.5,960250 1.9098e+06 1215.5,960251 1.9098e+06 1215.5,960253 1.9098e+06 1215.5,960269 1.90979e+06 1215.5,960275 1.90979e+06 1215.5,960284 1.90978e+06 1215.5,960293 1.90978e+06 1215.5,960296 1.90977e+06 1215.5,960300 1.90977e+06 1215.5,960312 1.90976e+06 1215.5,960325 1.90976e+06 1215.5,960343 1.90977e+06 1215.5)
2525;LINESTRING(994750 1.90984e+06 1215.5,994758 1.90985e+06 1215.5,994775 1.90987e+06 1215.5,994782 1.90988e+06 1215.5)
2526;LINESTRING(921625 1.90981e+06 1215.5,921636 1.90982e+06 1215.5,921650 1.90984e+06 1215.5,921661 1.90984e+06 1215.5,921675 1.90984e+06 1215.5,921685 1.90983e+06 1215.5,921700 1.90983e+06 1215.5,921707 1.90983e+06 1215.5,921725 1.90983e+06 1215.5,921727 1.90983e+06 1215.5,921734 1.90982e+06 1215.5,921746 1.90982e+06 1215.5,921750 1.90982e+06 1215.5,921765 1.90981e+06 1215.5,921775 1.90981e+06 1215.5,921789 1.90981e+06 1215.5,921800 1.90982e+06 1215.5,921822 1.90982e+06 1215.5)
2527;LINESTRING(994675 1.90978e+06 1215.5,994696 1.9098e+06 1215.5,994700 1.9098e+06 1215.5,994720 1.90982e+06 1215.5,994725 1.90982e+06 1215.5,994726 1.90982e+06 1215.5)
2528;LINESTRING(921600 1.90976e+06 1215.5,921610 1.90978e+06 1215.5,921617 1.90979e+06 1215.5,921620 1.9098e+06 1215.5)
2529;LINESTRING(964845 1.9098e+06 1215.5,964847 1.9098e+06 1215.5,964849 1.90978e+06 1215.5,964849 1.90977e+06 1215.5,964850 1.90977e+06 1215.5,964854 1.90975e+06 1215.5,964853 1.90975e+06 1215.5,964850 1.90973e+06 1215.5,964849 1.90972e+06 1215.5,964847 1.90972e+06 1215.5,964841 1.9097e+06 1215.5,964844 1.90969e+06 1215.5,964849 1.90968e+06 1215.5,964849 1.90967e+06 1215.5,964850 1.90967e+06 1215.5,964857 1.90966e+06 1215.5,964857 1.90965e+06 1215.5,964862 1.90964e+06 1215.5,964863 1.90962e+06 1215.5,964863 1.90961e+06 1215.5,964871 1.9096e+06 1215.5,964873 1.9096e+06 1215.5,964875 1.9096e+06 1215.5,964884 1.90958e+06 1215.5,964891 1.90958e+06 1215.5,964895 1.90957e+06 1215.5,964900 1.90956e+06 1215.5,964904 1.90955e+06 1215.5,964907 1.90955e+06 1215.5,964911 1.90954e+06 1215.5,964915 1.90952e+06 1215.5,964918 1.90952e+06 1215.5,964921 1.9095e+06 1215.5,964915 1.90949e+06 1215.5,964913 1.90948e+06 1215.5,964900 1.90947e+06 1215.5,964761 1.90945e+06 1215.5,964775 1.90946e+06 1215.5,964784 1.90946e+06 1215.5,964800 1.90946e+06 1215.5,964813 1.90946e+06 1215.5,964825 1.90946e+06 1215.5,964836 1.90946e+06 1215.5,964850 1.90946e+06 1215.5,964863 1.90946e+06 1215.5,964875 1.90946e+06 1215.5,964894 1.90947e+06 1215.5)
2530;LINESTRING(978163 1.9098e+06 1215.5,978150 1.90978e+06 1215.5,978146 1.90978e+06 1215.5,978141 1.90977e+06 1215.5,978133 1.90975e+06 1215.5,978125 1.90974e+06 1215.5,978115 1.90972e+06 1215.5,978100 1.90971e+06 1215.5,978093 1.9097e+06 1215.5,978075 1.90969e+06 1215.5,978045 1.90968e+06 1215.5,978050 1.90968e+06 1215.5,978053 1.90968e+06 1215.5)
2531;LINESTRING(987275 1.90974e+06 1215.5,987285 1.90975e+06 1215.5,987300 1.90976e+06 1215.5,987325 1.90978e+06 1215.5)
2532;LINESTRING(994664 1.90978e+06 1215.5,994650 1.90977e+06 1215.5,994645 1.90977e+06 1215.5,994625 1.90977e+06 1215.5,994617 1.90977e+06 1215.5,994600 1.90977e+06 1215.5,994584 1.90976e+06 1215.5,994575 1.90976e+06 1215.5,994570 1.90975e+06 1215.5,994567 1.90974e+06 1215.5,994558 1.90972e+06 1215.5,994550 1.9097e+06 1215.5,994549 1.9097e+06 1215.5,994546 1.9097e+06 1215.5,994534 1.90968e+06 1215.5,994525 1.90966e+06 1215.5,994513 1.90965e+06 1215.5,994500 1.90963e+06 1215.5,994499 1.90962e+06 1215.5,994498 1.90962e+06 1215.5,994489 1.9096e+06 1215.5,994481 1.90958e+06 1215.5,994478 1.90958e+06 1215.5,994475 1.90957e+06 1215.5,994465 1.90955e+06 1215.5,994450 1.90953e+06 1215.5,994447 1.90952e+06 1215.5,994425 1.90951e+06 1215.5,994300 1.90955e+06 1215.5,994315 1.90955e+06 1215.5,994325 1.90955e+06 1215.5,994327 1.90955e+06 1215.5,994337 1.90955e+06 1215.5,994348 1.90955e+06 1215.5,994350 1.90955e+06 1215.5,994363 1.90954e+06 1215.5,994375 1.90953e+06 1215.5,994378 1.90953e+06 1215.5,994383 1.90952e+06 1215.5,994394 1.90952e+06 1215.5,994400 1.90952e+06 1215.5,994414 1.90951e+06 1215.5)
